Date;"United States";Canada;"United Kingdom";Austria;Germany;France;Netherlands;Italy;Spain;Belgium;Ireland;Portugal;Greece;Norway;Denmark;Sweden;Finland;Hungary;Bulgaria;Romania;Poland;Croatia;Russia;Ukraine;Georgia;Kazakhstan;Azerbaijan;Armenia;Turkey;Morocco;Algeria;Tunisia;Libya;Egypt;Israel;Jordan;Syria;Iraq;Iran;Yemen;Bahrain;Qatar;Oman;"Saudi Arabia";Mexico;Uruguay;Brazil;Chile;Colombia;Peru;Argentina;Venezuela;Ecuador;China;Japan;"Hong Kong";"South Korea";Taiwan;Thailand;Indonesia;Malaysia;Philippines;India;Pakistan;Afghanistan
2025-05-23;1.3;1.8;1.3;1.1;1.1;1.6;1.1;1.3;1.2;0.9;2.5;0.8;0.2;0.7;0.5;0.7;1.3;0.4;-0.4;0.3;0.7;0.5;1.1;1.0;0.1;-0.1;0.0;0.3;1.0;0.3;0.2;-1.4;1.0;-0.1;1.2;0.0;-0.4;-0.5;0.2;0.4;0.1;0.9;1.3;0.5;0.6;2.0;0.5;-0.3;0.3;1.0;0.1;1.0;0.8;1.0;0.8;0.2;0.5;-0.3;0.1;0.2;0.6;0.2;3.7;3.0;0.6
2025-05-24;1.3;1.7;1.3;1.1;1.0;1.3;1.1;1.1;1.1;0.7;2.4;0.7;0.2;0.7;0.5;0.7;1.3;0.3;-0.4;0.3;0.6;0.7;1.1;1.1;0.2;-0.1;-0.1;0.1;0.9;0.1;0.7;-1.5;0.7;-0.3;1.2;-0.1;-0.4;-0.8;0.0;0.1;0.1;0.8;1.1;0.6;0.5;1.7;0.4;-0.5;0.5;1.1;0.1;1.0;1.2;0.9;0.8;0.1;0.5;-0.4;0.1;0.2;0.7;0.0;3.5;2.9;0.5
2025-05-25;1.4;1.5;1.3;0.9;0.8;1.2;1.2;1.1;1.2;0.7;2.6;0.8;0.2;1.0;0.6;0.6;1.3;0.3;-0.6;0.3;0.7;0.8;1.1;1.1;0.4;-0.1;-0.1;0.1;0.8;0.2;0.7;-1.6;0.3;-0.4;1.3;0.1;-0.4;-1.0;-0.1;0.2;0.4;0.7;1.1;0.4;0.8;2.0;0.5;-0.5;0.7;1.3;0.6;0.9;1.2;0.8;0.8;0.0;0.5;-0.4;0.1;0.3;0.9;-0.1;3.2;2.8;0.4
2025-05-26;1.4;1.4;1.3;0.7;0.8;1.2;1.3;1.0;1.4;1.1;2.6;0.8;0.1;1.2;0.8;0.5;1.2;0.2;-0.6;0.4;0.6;0.9;1.1;1.1;0.8;-0.2;0.0;0.2;0.7;0.1;0.2;-1.7;-0.1;-0.4;1.3;0.1;-0.3;-0.7;-0.3;0.1;0.7;0.8;1.0;0.2;0.6;1.4;0.4;-0.6;0.7;1.2;0.4;0.8;1.0;0.7;0.6;0.2;0.4;-0.4;0.3;0.4;0.8;-0.1;3.0;2.7;0.6
2025-05-27;1.2;1.6;1.2;0.8;0.9;1.1;1.2;0.9;1.2;1.0;2.3;0.7;0.0;1.3;0.9;0.5;1.3;0.2;-0.4;0.3;0.5;0.9;1.1;1.1;0.8;-0.3;-0.1;0.2;0.7;0.0;0.0;-1.7;-0.2;-0.5;1.3;0.0;-0.2;-0.5;-0.3;0.1;0.5;0.7;1.0;-0.1;0.5;1.1;0.2;-0.8;0.5;1.0;0.2;0.6;0.6;0.6;0.5;0.2;0.5;-0.5;0.1;0.2;0.6;-0.1;2.9;2.6;0.7
2025-05-28;1.1;1.5;1.0;0.5;1.0;1.0;0.9;0.8;1.0;0.9;2.1;0.5;-0.1;1.1;0.7;0.5;1.2;0.2;-0.4;0.2;0.4;0.7;1.0;1.1;0.8;-0.4;0.0;0.4;0.6;-0.1;-0.2;-1.7;-0.1;-0.5;1.3;0.0;-0.3;-0.7;-0.2;0.5;0.3;0.7;1.0;-0.1;0.2;0.6;0.0;-0.7;0.3;0.7;0.0;0.5;0.4;0.4;0.4;0.1;0.3;-0.5;0.2;0.3;0.6;-0.1;2.7;2.5;0.9
2025-05-29;1.0;1.5;0.9;0.5;1.0;0.8;0.8;0.7;0.9;0.9;1.8;0.4;-0.1;0.9;0.6;0.5;1.1;0.2;-0.3;0.1;0.5;0.6;1.0;1.1;1.0;-0.5;0.0;0.4;0.5;-0.2;-0.2;-1.7;-0.2;-0.5;1.2;0.0;-0.4;-1.0;-0.2;0.4;0.2;0.7;0.8;-0.2;0.5;0.5;-0.1;-0.7;0.3;0.5;-0.1;0.6;0.2;0.6;0.4;0.5;0.4;-0.4;0.2;0.2;0.4;0.0;2.9;2.4;0.9
2025-05-30;0.9;1.6;0.9;0.4;0.9;0.9;1.0;0.6;0.8;0.7;1.5;0.2;-0.2;0.8;0.6;0.4;1.0;0.2;-0.1;0.1;0.5;0.7;0.9;1.1;1.1;-0.5;-0.1;0.4;0.6;-0.3;-0.1;-1.5;-0.1;-0.4;1.2;0.1;-0.4;-0.8;-0.3;0.4;0.1;0.8;0.7;-0.1;0.8;0.4;-0.2;-0.6;0.2;0.4;-0.1;0.4;0.0;0.6;0.4;0.4;0.6;-0.4;0.1;0.2;0.3;-0.1;2.8;2.5;0.6
2025-05-31;1.0;1.5;1.0;0.4;0.8;0.8;0.9;0.5;0.7;0.7;1.1;0.0;-0.1;0.8;0.5;0.3;1.1;0.1;0.1;0.1;0.5;0.6;0.9;1.1;0.9;-0.3;-0.1;0.4;0.7;-0.4;0.1;-1.0;0.0;-0.3;1.2;0.5;-0.3;-1.2;-0.5;0.6;0.2;0.8;0.5;0.0;1.0;0.6;0.0;-0.2;0.5;0.3;0.0;0.3;0.1;0.9;0.5;0.3;0.7;0.1;0.0;0.2;0.3;0.4;3.0;2.6;0.4
2025-06-01;1.2;1.2;1.1;0.2;0.8;0.7;0.8;0.4;0.6;0.4;0.8;0.2;0.0;0.8;0.4;0.2;1.3;0.2;0.1;0.2;0.4;0.4;1.0;1.1;0.7;-0.3;0.0;0.3;0.7;-0.5;0.1;-1.1;0.2;-0.2;1.2;0.6;-0.5;-1.4;-0.5;0.3;0.3;0.8;0.5;0.0;0.7;0.7;0.2;-0.1;0.5;0.2;0.0;0.4;0.3;1.1;0.6;0.2;0.9;0.4;0.0;0.2;1.2;0.5;3.0;2.7;0.5
2025-06-02;1.3;1.1;1.1;0.0;0.7;0.7;0.8;0.3;0.6;0.4;0.6;0.0;-0.2;0.8;0.7;0.2;1.2;0.4;0.1;0.4;0.4;0.2;1.0;1.1;0.3;-0.1;-0.2;0.2;0.8;-0.5;0.1;-1.3;-0.1;-0.1;1.3;0.4;-0.6;-1.4;-0.5;0.2;0.2;0.8;0.5;-0.1;0.4;0.5;0.1;0.1;0.2;0.1;-0.1;0.4;0.1;1.2;0.6;0.2;0.8;0.4;0.0;0.0;1.1;0.4;2.7;2.5;0.3
2025-06-03;1.2;0.9;1.0;-0.2;0.6;0.6;0.7;0.2;0.6;0.3;0.5;0.0;-0.4;0.7;0.6;0.1;1.0;0.4;0.0;0.3;0.3;0.0;1.0;1.0;0.0;-0.1;-0.3;0.2;0.7;-0.3;0.0;-1.1;-0.3;-0.1;1.2;0.2;-0.6;-1.5;-0.6;0.1;0.1;0.7;0.5;-0.3;0.4;0.4;0.2;0.2;0.1;-0.1;-0.2;0.3;0.1;1.3;0.5;0.3;0.9;0.4;-0.1;-0.1;1.0;0.1;2.5;2.4;0.1
2025-06-04;1.1;0.9;0.9;-0.3;0.5;0.4;0.6;0.2;0.5;0.4;0.5;-0.3;-0.5;0.5;0.5;0.1;0.9;0.3;-0.2;0.2;0.3;-0.2;1.0;1.0;-0.3;-0.2;-0.4;0.1;0.6;-0.4;-0.1;-1.1;-0.2;-0.1;1.2;0.1;-0.5;-1.6;-0.4;0.0;0.1;0.5;0.3;-0.4;0.3;0.2;0.2;0.2;0.1;0.1;-0.3;0.3;0.1;1.2;0.6;0.3;0.9;0.5;-0.1;-0.1;1.0;0.1;2.4;2.3;0.2
2025-06-05;1.1;0.9;0.9;-0.5;0.5;0.4;0.8;0.1;0.4;0.7;0.3;-0.5;-0.5;0.7;0.6;0.1;0.8;0.3;-0.3;0.2;0.3;-0.1;1.0;1.1;-0.5;-0.3;-0.4;-0.1;0.5;-0.5;0.4;-0.9;0.0;0.2;1.3;0.0;-0.3;-1.4;-0.4;-0.2;0.1;0.6;0.1;-0.5;0.3;0.4;0.3;0.2;0.0;0.2;-0.3;0.7;-0.1;1.1;0.5;0.2;0.9;0.4;-0.1;-0.2;1.0;-0.1;2.2;2.4;0.1
2025-06-06;1.1;0.9;0.9;-0.6;0.6;0.5;0.8;0.1;0.3;0.5;0.1;-0.6;-0.6;0.5;0.6;0.1;0.7;0.2;-0.4;0.1;0.3;-0.1;1.0;1.1;-0.8;-0.2;-0.4;-0.2;0.2;-0.5;0.3;-0.8;0.0;0.2;1.3;-0.2;-0.4;-1.6;-0.3;-0.4;-0.2;0.4;-0.1;-0.5;0.2;0.2;0.1;0.0;-0.2;0.4;-0.4;0.5;-0.3;0.9;0.3;0.2;0.8;0.3;-0.1;-0.3;0.7;-0.2;2.0;2.3;0.2
2025-06-07;1.0;0.8;0.8;-0.8;0.5;0.4;0.7;0.2;0.2;0.5;0.2;-0.8;-0.5;0.4;0.6;0.2;0.6;0.3;-0.5;0.0;0.3;-0.2;1.0;1.1;-0.5;-0.1;-0.5;-0.3;0.0;-0.4;0.7;-0.7;-0.1;0.2;1.3;-0.2;-0.3;-1.6;-0.2;-0.4;-0.2;0.3;-0.1;-0.6;0.1;0.0;0.1;0.2;-0.4;0.4;-0.4;0.3;-0.4;0.8;0.3;0.0;0.6;0.3;1.2;-0.5;0.5;-0.2;1.9;2.3;0.0
2025-06-08;1.1;0.6;0.9;-0.7;0.4;0.3;0.6;0.3;0.3;0.3;0.1;-1.0;-0.6;0.1;0.6;0.4;0.6;0.3;-0.5;0.0;0.3;-0.3;1.0;1.1;-0.3;0.2;-0.6;-0.4;-0.2;-0.3;0.7;-0.5;0.3;0.4;1.3;-0.1;-0.3;-1.8;-0.2;-0.1;-0.3;0.5;-0.2;-0.8;0.5;0.3;0.3;0.1;-0.1;0.5;-0.1;0.4;-0.1;0.7;0.2;-0.1;0.6;0.3;1.6;-0.6;0.7;0.1;1.7;2.2;0.1
2025-06-09;1.2;0.7;1.0;-0.8;0.5;0.4;0.8;0.4;0.4;0.1;0.3;-1.1;-0.5;-0.1;0.5;0.6;0.4;0.4;-0.5;0.0;0.4;-0.5;1.0;1.1;-0.5;0.0;-0.5;-0.5;0.1;-0.3;0.8;-0.3;0.9;0.7;1.3;-0.2;-0.2;-1.7;-0.1;0.1;-0.6;0.5;-0.4;-1.0;0.9;0.4;0.6;0.2;0.2;0.5;-0.1;0.8;0.0;0.8;0.3;-0.1;0.6;0.2;1.4;-0.5;0.5;0.1;1.4;2.0;0.5
2025-06-10;1.1;0.8;0.9;-0.4;0.4;0.4;1.0;0.3;0.4;0.0;0.1;-1.1;-0.6;0.4;0.4;0.9;0.3;0.5;-0.5;0.0;0.3;-0.5;1.0;1.1;-0.7;-0.2;-0.5;-0.4;0.0;-0.3;0.8;0.0;1.0;0.7;1.2;-0.2;-0.3;-1.8;-0.1;0.3;-0.7;0.4;-0.5;-1.1;0.9;0.2;0.6;0.1;0.6;0.2;0.0;0.6;-0.1;0.7;0.2;-0.1;0.4;0.1;1.1;-0.7;0.3;0.2;1.3;1.7;0.4
2025-06-11;1.1;1.0;0.9;0.0;0.4;0.4;0.9;0.3;0.3;0.1;0.1;-1.0;-0.4;1.0;0.3;1.0;0.2;0.6;-0.4;0.1;0.2;0.0;0.9;1.1;-0.4;-0.2;-0.4;-0.4;-0.1;-0.3;0.8;0.3;1.5;0.7;1.2;-0.4;-0.3;-1.7;-0.1;0.1;-0.5;0.4;-0.3;-1.1;0.7;-0.2;0.4;-0.1;0.7;0.1;0.2;0.3;-0.2;0.6;0.1;-0.3;0.3;0.0;0.9;-0.6;0.1;0.1;1.2;1.6;0.1
2025-06-12;1.0;0.9;0.7;-0.1;0.4;0.4;0.9;0.3;0.5;0.2;0.2;-1.0;-0.3;1.0;0.2;1.0;0.1;0.7;-0.3;0.2;0.1;0.0;0.9;1.1;-0.3;-0.1;-0.2;-0.3;-0.1;-0.3;0.9;0.7;1.6;0.7;1.2;-0.4;-0.1;-1.7;-0.2;0.3;-0.2;0.4;0.4;-1.0;0.6;-0.1;0.3;-0.3;0.9;0.5;0.3;0.4;-0.2;0.5;0.2;-0.4;0.3;0.0;0.8;-0.1;0.1;0.3;0.9;1.4;0.5
2025-06-13;1.2;0.8;0.9;-0.1;0.5;0.5;0.7;0.3;0.5;0.1;0.6;-1.0;-0.2;0.8;0.2;0.9;0.1;0.7;-0.2;0.2;0.1;-0.2;1.0;1.1;0.2;-0.3;0.0;-0.3;0.0;-0.2;0.9;0.7;1.7;0.7;1.1;0.2;0.3;-1.1;-0.1;0.7;0.3;0.5;1.2;-0.5;0.5;0.0;0.3;-0.3;0.7;0.5;0.5;0.3;0.1;0.5;0.4;-0.3;0.4;-0.1;0.5;0.0;0.2;0.4;0.6;1.4;0.4
2025-06-14;1.3;0.8;1.0;-0.1;0.6;0.6;0.7;0.3;0.5;0.1;0.9;-1.0;-0.1;0.8;0.2;0.8;0.1;0.8;-0.2;0.2;0.2;-0.3;1.1;1.1;0.5;-0.4;0.2;-0.3;0.2;-0.1;0.9;0.6;1.7;0.7;1.0;0.7;0.5;-0.6;0.0;1.0;0.6;0.7;1.9;0.0;0.6;0.3;0.3;-0.3;0.6;0.4;0.6;0.4;0.3;0.6;0.6;-0.1;0.6;-0.2;0.4;0.1;0.3;0.5;0.5;1.6;0.3
2025-06-15;1.5;0.7;1.1;-0.2;0.6;0.7;0.6;0.3;0.4;0.0;1.1;-1.0;-0.1;0.6;0.1;0.7;0.1;0.8;-0.2;0.2;0.1;-0.4;1.1;1.1;0.9;-0.5;0.3;-0.3;0.2;0.0;0.8;0.6;1.7;0.7;0.9;1.1;0.8;-0.1;0.2;1.3;1.0;0.8;2.4;0.3;0.4;0.2;0.2;-0.3;0.5;0.4;0.7;0.3;0.5;0.5;0.7;0.0;0.6;-0.3;0.2;0.1;0.2;0.4;0.2;1.3;0.3
2025-06-16;1.6;0.5;1.2;-0.3;0.6;0.7;0.5;0.2;0.4;-0.1;1.3;-1.0;-0.1;0.4;0.1;0.6;0.0;0.8;-0.1;0.2;0.1;-0.6;1.1;1.1;1.1;-0.5;0.4;-0.2;0.2;0.1;0.7;0.5;1.7;0.7;0.9;1.5;1.0;0.2;0.2;1.6;1.3;0.8;2.9;0.6;0.3;0.2;0.2;-0.3;0.4;0.3;0.8;0.2;0.6;0.5;0.8;0.1;0.7;-0.4;0.0;0.2;0.2;0.3;0.0;1.1;0.2
2025-06-17;1.6;0.3;1.2;-0.4;0.6;0.7;0.4;0.2;0.3;-0.2;1.4;-1.0;0.0;0.3;0.0;0.5;0.0;0.7;-0.1;0.1;0.1;-0.7;1.1;1.1;1.4;-0.6;0.5;-0.2;0.2;0.1;0.6;0.5;1.6;0.6;0.8;1.8;1.1;0.5;0.3;1.8;1.6;0.9;3.3;0.7;0.1;0.0;0.1;-0.4;0.2;0.3;0.8;0.1;0.6;0.4;0.8;0.1;0.7;-0.5;-0.2;0.2;0.1;0.2;-0.3;0.7;0.2
2025-06-18;1.7;0.4;1.3;-0.4;0.6;0.8;0.3;0.2;0.3;-0.2;1.6;-1.0;0.0;0.2;0.1;0.4;0.0;0.7;-0.1;0.1;0.1;-0.7;1.1;1.1;1.5;-0.6;0.5;-0.2;0.3;0.2;0.6;0.4;1.6;0.7;0.8;2.0;1.2;0.8;0.4;2.0;1.8;1.0;3.7;1.0;0.2;0.1;0.1;-0.4;0.1;0.2;0.9;0.2;0.7;0.4;0.9;0.1;0.8;-0.5;-0.2;0.3;0.2;0.2;-0.3;0.9;0.3
2025-06-19;1.7;0.0;1.3;-0.5;0.6;0.7;0.2;0.1;0.2;-0.4;1.6;-1.0;0.0;0.0;-0.1;0.3;-0.1;0.6;-0.1;0.1;0.0;-0.9;1.1;1.1;1.7;-0.7;0.6;-0.2;0.2;0.2;0.3;0.3;1.5;0.6;0.8;2.2;1.3;1.0;0.5;2.2;2.0;1.1;4.0;0.9;-0.3;-0.4;-0.1;-0.5;0.0;0.2;0.8;0.0;0.7;0.3;0.8;0.1;0.7;-0.6;-0.6;0.2;-0.1;0.0;-0.6;0.0;0.3
2025-06-20;1.7;0.2;1.3;-0.5;0.6;0.7;0.2;0.1;0.2;-0.4;1.7;-1.0;0.0;0.0;0.0;0.3;-0.1;0.7;-0.1;0.1;0.1;-0.8;1.1;1.1;1.8;-0.6;0.6;-0.2;0.2;0.3;0.3;0.3;1.4;0.7;0.8;2.3;1.4;1.2;0.5;2.2;2.1;1.2;4.2;1.1;-0.1;-0.1;0.0;-0.5;-0.1;0.1;0.8;0.1;0.8;0.3;0.9;0.1;0.8;-0.6;-0.4;0.3;0.1;0.0;-0.5;0.4;0.4
2025-06-21;1.7;0.0;1.3;-0.6;0.5;0.7;0.1;0.0;0.1;-0.5;1.6;-1.0;0.0;-0.1;0.0;0.2;-0.1;0.6;-0.1;0.1;0.1;-0.9;1.1;1.1;1.9;-0.5;0.6;-0.2;0.1;0.3;0.2;0.2;1.4;0.7;0.7;2.4;1.5;1.3;0.6;2.3;2.2;1.3;4.4;1.2;-0.2;-0.3;-0.1;-0.5;-0.2;0.1;0.8;0.0;0.8;0.3;0.9;0.1;0.8;-0.6;-0.5;0.3;0.0;-0.1;-0.6;0.3;0.5
2025-06-22;1.7;0.0;1.3;-0.6;0.5;0.6;0.1;0.0;0.1;-0.5;1.6;-1.0;-0.1;-0.1;0.0;0.2;-0.1;0.6;-0.1;0.1;0.1;-0.9;1.1;1.1;1.9;-0.5;0.6;-0.1;0.1;0.4;0.1;0.1;1.3;0.8;0.7;2.5;1.5;1.4;0.6;2.3;2.3;1.4;4.6;1.3;-0.1;-0.2;-0.1;-0.6;-0.2;0.0;0.7;0.0;0.8;0.3;0.9;0.1;0.9;-0.6;-0.5;0.4;0.0;-0.2;-0.6;0.4;0.6
2025-06-23;1.7;0.0;1.3;-0.6;0.4;0.6;0.1;0.0;0.0;-0.6;1.6;-1.0;-0.1;-0.2;0.0;0.1;-0.2;0.5;-0.2;0.0;0.1;-0.9;1.0;1.1;1.9;-0.4;0.6;-0.1;0.1;0.4;0.0;0.1;1.2;0.8;0.7;2.6;1.6;1.5;0.7;2.4;2.4;1.5;4.7;1.3;-0.1;-0.3;-0.1;-0.7;-0.3;0.0;0.7;0.0;0.8;0.2;0.9;0.1;0.9;-0.6;-0.5;0.4;-0.1;-0.3;-0.6;0.4;0.7
2025-06-24;1.6;0.1;1.3;-0.6;0.4;0.5;0.1;-0.1;0.0;-0.6;1.6;-1.0;-0.1;-0.2;0.1;0.1;-0.1;0.5;-0.2;0.0;0.1;-0.9;1.0;1.1;1.9;-0.3;0.5;-0.1;0.1;0.4;0.0;0.0;1.2;0.9;0.8;2.6;1.6;1.6;0.7;2.3;2.5;1.6;4.8;1.4;0.1;-0.2;-0.1;-0.7;-0.3;-0.1;0.7;0.1;0.8;0.3;1.0;0.1;1.0;-0.5;-0.4;0.4;0.0;-0.3;-0.5;0.7;0.7
2025-06-25;1.6;-0.3;1.2;-0.7;0.3;0.4;0.0;-0.2;0.0;-0.7;1.4;-1.0;-0.1;-0.3;0.0;0.0;-0.2;0.4;-0.2;0.0;0.0;-0.9;1.0;1.1;1.9;-0.3;0.5;-0.1;-0.1;0.4;-0.4;-0.1;1.0;0.9;0.8;2.5;1.6;1.6;0.8;2.4;2.6;1.7;4.8;1.1;-0.3;-0.7;-0.2;-0.8;-0.5;-0.2;0.5;-0.1;0.7;0.1;0.9;-0.1;0.9;-0.6;-0.6;0.4;-0.2;-0.5;-0.7;-0.2;0.9
2025-06-26;1.5;-0.4;1.2;-0.8;0.2;0.3;-0.1;-0.2;-0.1;-0.8;1.3;-1.0;-0.2;-0.4;0.0;0.0;-0.3;0.4;-0.2;0.0;0.0;-0.9;0.9;1.1;1.9;-0.2;0.5;0.0;-0.2;0.5;-0.5;-0.2;0.9;1.0;0.8;2.5;1.6;1.6;0.8;2.4;2.7;1.8;4.9;1.1;-0.4;-0.7;-0.3;-0.8;-0.5;-0.2;0.4;-0.1;0.6;0.1;0.8;-0.1;0.9;-0.6;-0.5;0.4;-0.3;-0.6;-0.8;-0.1;1.0
2025-06-27;1.5;-0.4;1.1;-0.8;0.2;0.3;-0.1;-0.3;-0.1;-0.9;1.2;-1.0;-0.2;-0.4;0.0;-0.1;-0.3;0.3;-0.3;0.0;0.0;-0.9;0.9;1.1;1.9;-0.1;0.4;0.0;-0.2;0.5;-0.7;-0.3;0.8;1.0;0.8;2.5;1.6;1.6;0.9;2.3;2.7;1.9;4.9;1.0;-0.4;-0.8;-0.3;-0.9;-0.6;-0.3;0.4;-0.1;0.6;0.1;0.8;-0.2;1.0;-0.6;-0.5;0.5;-0.3;-0.7;-0.8;-0.1;1.1
2025-06-28;1.4;-0.3;1.1;-0.8;0.1;0.2;-0.1;-0.3;-0.2;-0.9;1.2;-1.0;-0.2;-0.4;0.1;-0.1;-0.3;0.3;-0.3;0.0;0.0;-0.9;0.9;1.1;1.9;0.0;0.4;0.0;-0.2;0.5;-0.7;-0.4;0.8;1.1;0.9;2.4;1.5;1.6;0.9;2.2;2.7;1.9;4.9;1.0;-0.2;-0.7;-0.3;-1.0;-0.6;-0.3;0.3;-0.1;0.6;0.1;0.8;-0.2;1.0;-0.5;-0.4;0.5;-0.2;-0.7;-0.6;0.2;1.2
2025-06-29;1.3;-0.5;1.0;-0.8;0.0;0.1;-0.1;-0.3;-0.2;-1.0;1.0;-1.0;-0.3;-0.5;0.0;-0.2;-0.3;0.2;-0.3;-0.1;-0.1;-0.9;0.8;1.0;1.8;0.1;0.3;0.1;-0.4;0.6;-1.0;-0.5;0.6;1.1;0.9;2.3;1.5;1.5;1.0;2.2;2.8;2.0;4.8;0.8;-0.4;-1.0;-0.4;-1.0;-0.7;-0.4;0.2;-0.1;0.4;0.0;0.8;-0.3;1.0;-0.5;-0.4;0.5;-0.4;-0.9;-0.7;-0.1;1.4
2025-06-30;1.3;-0.5;1.0;-0.8;0.0;0.0;-0.2;-0.4;-0.2;-1.0;0.8;-1.0;-0.3;-0.6;0.1;-0.2;-0.3;0.1;-0.4;-0.1;-0.1;-0.9;0.8;1.0;1.8;0.1;0.3;0.1;-0.4;0.6;-1.1;-0.6;0.5;1.2;1.0;2.1;1.5;1.4;1.0;2.1;2.8;2.1;4.7;0.7;-0.3;-1.1;-0.4;-1.1;-0.8;-0.4;0.1;-0.2;0.4;0.0;0.7;-0.3;1.0;-0.5;-0.4;0.5;-0.4;-1.0;-0.7;0.0;1.5
2025-07-01;1.2;-0.7;0.9;-0.9;-0.1;-0.1;-0.2;-0.5;-0.3;-1.1;0.6;-1.0;-0.4;-0.6;0.0;-0.3;-0.4;0.0;-0.4;-0.1;-0.1;-0.9;0.8;1.0;1.7;0.2;0.2;0.1;-0.5;0.6;-1.3;-0.7;0.4;1.2;1.0;1.9;1.4;1.2;1.1;1.9;2.9;2.2;4.5;0.5;-0.5;-1.3;-0.5;-1.2;-0.9;-0.5;-0.1;-0.2;0.3;-0.1;0.7;-0.4;1.0;-0.5;-0.4;0.5;-0.5;-1.1;-0.7;-0.2;1.7
2025-07-02;1.1;-0.7;0.9;-0.9;-0.2;-0.2;-0.2;-0.5;-0.3;-1.2;0.5;-1.0;-0.4;-0.6;0.1;-0.3;-0.4;0.0;-0.4;-0.1;-0.1;-0.8;0.7;1.0;1.7;0.3;0.2;0.1;-0.6;0.6;-1.5;-0.8;0.3;1.3;1.1;1.7;1.3;0.9;1.2;1.8;2.9;2.3;4.1;0.4;-0.4;-1.3;-0.5;-1.2;-0.9;-0.5;-0.1;-0.2;0.2;-0.1;0.7;-0.5;1.0;-0.5;-0.3;0.6;-0.5;-1.2;-0.6;-0.1;1.8
2025-07-03;1.0;-0.6;0.8;-0.7;-0.2;-0.3;-0.1;-0.5;-0.4;-1.1;0.4;-1.1;-0.6;-0.6;0.4;-0.3;-0.3;0.1;-0.5;-0.2;-0.1;-0.7;0.7;1.0;1.3;0.5;0.2;0.1;-0.7;0.4;-1.0;-0.7;0.3;1.2;1.2;1.4;1.0;0.8;1.3;1.7;2.5;2.2;3.6;0.1;-0.4;-0.6;-0.3;-1.3;-0.8;-0.6;0.1;-0.1;0.3;-0.1;0.7;-0.4;0.9;-0.4;-0.1;0.6;-0.7;-1.2;-0.4;0.1;1.3
2025-07-04;1.0;-0.5;0.8;-0.5;-0.3;-0.4;0.2;-0.6;-0.5;-1.0;0.5;-1.2;-0.7;-0.3;0.7;-0.3;-0.3;0.1;-0.5;-0.2;0.0;-0.5;0.8;1.0;1.0;0.4;0.1;0.1;-0.7;0.3;-1.0;-0.7;0.1;1.2;1.2;1.2;0.8;0.8;1.3;1.7;2.3;2.3;3.4;0.1;-0.1;-0.3;-0.1;-1.3;-0.7;-0.7;0.1;-0.2;0.3;0.0;0.5;-0.3;0.7;-0.4;0.1;0.5;-0.5;-1.2;-0.3;0.2;1.2
2025-07-05;0.9;-0.4;0.7;-0.4;-0.3;-0.4;0.2;-0.6;-0.5;-0.9;0.2;-1.3;-0.5;-0.1;0.7;-0.3;-0.2;0.1;-0.6;-0.2;0.0;-0.3;0.8;1.0;0.7;0.5;0.2;0.1;-0.7;0.1;-0.9;-0.9;0.0;1.2;1.3;0.8;0.4;0.4;1.4;1.5;1.8;2.2;2.9;0.0;-0.1;-0.1;0.0;-0.9;-0.7;-0.7;0.0;-0.3;0.3;0.1;0.4;-0.4;0.5;-0.4;0.0;0.6;-0.2;-1.2;-0.2;0.1;1.1
2025-07-06;0.9;-0.2;0.8;-0.5;-0.3;-0.5;0.0;-0.5;-0.4;-0.9;0.2;-0.9;-0.3;-0.1;0.9;-0.3;-0.3;0.1;-0.6;-0.2;-0.1;0.2;0.8;1.1;0.4;0.6;0.3;0.3;-0.6;0.0;-0.8;-1.0;-0.4;1.2;1.4;0.6;0.4;0.5;1.6;1.7;1.5;2.3;2.6;0.0;-0.1;0.3;0.6;-0.9;-0.6;-0.5;0.3;-0.2;0.2;0.2;0.5;-0.3;0.4;-0.3;0.1;1.2;0.4;-1.1;0.1;0.3;0.8
2025-07-07;0.8;-0.1;0.7;-0.5;-0.3;-0.6;0.1;-0.5;-0.4;-0.8;0.0;-1.0;-0.4;-0.1;0.9;-0.3;-0.3;0.0;-0.6;-0.2;-0.2;0.4;0.7;1.0;0.2;0.5;0.3;0.4;-0.4;0.1;-0.3;-1.2;-0.5;1.3;1.4;0.5;0.4;0.5;1.6;1.8;1.5;2.4;2.2;0.0;-0.2;0.5;1.1;-0.6;-0.6;-0.3;0.2;-0.1;0.2;0.3;0.5;-0.3;0.2;-0.4;0.3;1.5;0.5;-1.0;0.4;0.5;0.4
2025-07-08;0.7;-0.1;0.6;-0.6;-0.4;-0.6;0.1;-0.5;-0.4;-0.7;0.3;-1.1;-0.4;-0.1;0.9;-0.4;-0.2;0.0;-0.7;-0.2;-0.3;0.6;0.7;1.0;0.0;0.6;0.3;0.5;-0.5;0.0;-0.4;-1.1;-0.7;1.2;1.4;0.5;0.5;0.5;1.7;1.7;1.3;2.4;2.1;0.1;-0.2;0.3;1.1;-0.5;-0.6;-0.4;0.1;-0.1;0.2;0.5;0.8;-0.2;0.2;-0.4;0.4;1.6;0.7;-0.9;0.7;0.7;0.2
